Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_PerUnit,Units_Sold,Total_Sales,Operating_Profit,Operating_Margin(%),Sales_Method,Month,IndexMonth,Gender
Kohl's,1189833,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,45,650,292500,73125,0.25,Outlet,March,03,False
Kohl's,1189833,2021-03-15,West,California,Los Angeles,Women's Street Footwear,45,675,303750,121500,0.4,Outlet,March,03,True
Kohl's,1189833,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,45,525,236250,82687,0.35,Outlet,March,03,True
Kohl's,1189833,2021-03-17,West,California,Los Angeles,Men's Apparel,50,450,225000,123750,0.55,Outlet,March,03,False
Kohl's,1189833,2021-03-18,West,California,Los Angeles,Women's Apparel,45,650,292500,58500,0.2,Outlet,March,03,True
Kohl's,1189833,2021-03-19,West,California,Los Angeles,Men's Street Footwear,35,800,280000,112000,0.4,Outlet,March,03,False
Kohl's,1189833,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,45,650,292500,73125,0.25,Outlet,March,03,False
Kohl's,1189833,2021-03-21,West,California,Los Angeles,Women's Street Footwear,45,650,292500,117000,0.4,Outlet,March,03,True
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet,March,03,True
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,50,425,212500,116875,0.55,Outlet,March,03,False
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,45,625,281250,56250,0.2,Outlet,April,04,True
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,45,800,360000,144000,0.4,Outlet,April,04,False
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,50,600,300000,75000,0.25,Outlet,April,04,False
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,50,625,312500,125000,0.4,Outlet,April,04,True
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,45,525,236250,82687,0.35,Outlet,April,04,True
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,50,425,212500,116875,0.55,Outlet,April,04,False
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,65,600,390000,78000,0.2,Outlet,April,04,True
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,45,800,360000,144000,0.4,Outlet,April,04,False
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,50,650,325000,81250,0.25,Outlet,April,04,False
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,50,650,325000,130000,0.4,Outlet,April,04,True
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,45,550,247500,86625,0.35,Outlet,April,04,True
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,50,450,225000,123750,0.55,Outlet,April,04,False
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,65,625,406250,81250,0.2,Outlet,April,04,True
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,45,900,405000,162000,0.4,Outlet,April,04,False
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,50,750,375000,93750,0.25,Outlet,April,04,False
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,0.4,Outlet,April,04,True
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,45,625,281250,98437,0.35,Outlet,April,04,True
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,50,500,250000,137500,0.55,Outlet,April,04,False
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,65,800,520000,104000,0.2,Outlet,April,04,True
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,45,950,427500,171000,0.4,Outlet,April,04,False
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,50,800,400000,100000,0.25,Outlet,April,04,False
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,50,750,375000,150000,0.4,Outlet,April,04,True
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,45,650,292500,102375,0.35,Outlet,April,04,True
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,50,700,350000,192500,0.55,Outlet,April,04,False
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet,April,04,True
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,0.4,Outlet,May,05,False
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,55,850,467500,116875,0.25,Outlet,May,05,False
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,50,725,362500,145000,0.4,Outlet,May,05,True
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,50,675,337500,118124,0.35,Outlet,May,05,True
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,60,675,405000,222750,0.55,Outlet,May,05,False
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,65,650,422500,84500,0.2,Outlet,May,05,True
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,50,850,425000,170000,0.4,Outlet,May,05,False
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,55,850,467500,116875,0.25,Outlet,May,05,False
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,0.4,Outlet,May,05,True
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,50,650,325000,113750,0.35,Outlet,May,05,True
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,60,650,390000,214500,0.55,Outlet,May,05,False
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet,May,05,True
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,50,800,400000,160000,0.4,Outlet,May,05,False
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,55,800,440000,110000,0.25,Outlet,May,05,False
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,50,650,325000,130000,0.4,Outlet,May,05,True
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,50,625,312500,109375,0.35,Outlet,May,05,True
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,60,600,360000,198000,0.55,Outlet,May,05,False
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,65,650,422500,84500,0.2,Outlet,May,05,True
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,50,825,412500,165000,0.4,Outlet,May,05,False
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,55,825,453750,113437,0.25,Outlet,May,05,False
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,50,675,337500,135000,0.4,Outlet,May,05,True
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,50,650,325000,113750,0.35,Outlet,May,05,True
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,60,600,360000,198000,0.55,Outlet,May,05,False
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,65,700,455000,91000,0.2,Outlet,May,05,True
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,50,900,450000,180000,0.4,Outlet,May,05,False
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,55,900,495000,123750,0.25,Outlet,May,05,False
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,50,700,350000,140000,0.4,Outlet,May,05,True
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,50,700,350000,122499,0.35,Outlet,May,05,True
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,60,625,375000,206250,0.55,Outlet,May,05,False
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,65,725,471250,94250,0.2,Outlet,May,05,True
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45,475,213750,85500,0.4,Outlet,May,05,False
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,45,275,123750,43312,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,35,275,96250,33687,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,40,125,50000,20000,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,54,175,96249,33687,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,236250,94500,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,175,78750,27562,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,35,225,78750,27562,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,100,40000,16000,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,54,175,96249,33687,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,247500,99000,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,100000,35000,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,90000,31499,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,225000,90000,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,150,75000,26250,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,40,150,60000,21000,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,60,100,60000,21000,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,297000,118800,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,55,200,110000,38500,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,50,175,87500,30624,0.35,Outlet,June,06,True
Foot Locker,1185732,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,100,50000,20000,0.4,Outlet,June,06,True
Foot Locker,1185732,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet,June,06,False
Foot Locker,1185732,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet,June,06,True
Foot Locker,1185732,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet,June,06,False
Foot Locker,1185732,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,250,112500,39375,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30624,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,55,350,192500,96250,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,50,575,287500,115000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,146250,51187,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,200,80000,32000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,50,225,112500,39375,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,55,400,220000,110000,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,50,550,275000,110000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,146250,51187,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,90000,36000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,50,200,100000,35000,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,55,375,206250,103125,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,300,135000,47250,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30624,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,55,250,137500,68750,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,60,425,255000,102000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,50,150,75000,26250,0.35,Outlet,July,07,True
Foot Locker,1185732,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,62500,25000,0.4,Outlet,July,07,True
Foot Locker,1185732,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,64,250,162499,81249,0.5,Outlet,July,07,True
Foot Locker,1185732,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,60,400,240000,96000,0.4,Outlet,July,07,False
Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet,July,07,False
Foot Locker,1185732,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,50,195,97500,34125,0.35,Outlet,August,08,True
Foot Locker,1185732,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,175,87500,35000,0.4,Outlet,August,08,True
Foot Locker,1185732,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,60,150,90000,31499,0.35,Outlet,August,08,False
Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,64,250,162499,81249,0.5,Outlet,August,08,True
Foot Locker,1185732,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,60,500,300000,120000,0.4,Outlet,August,08,False
Foot Locker,1185732,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,300,150000,52500,0.35,Outlet,August,08,False
Foot Locker,1185732,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,50,250,125000,43750,0.35,Outlet,August,08,True
Foot Locker,1185732,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,200,100000,40000,0.4,Outlet,August,08,True
Foot Locker,1185732,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,60,200,120000,42000,0.35,Outlet,August,08,False
Foot Locker,1185732,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64,300,194999,97499,0.5,Outlet,August,08,True
Sports Direct,1197831,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20,725,145000,43500,0.3,Outlet,August,08,False
Sports Direct,1197831,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,30,725,217500,65250,0.3,Outlet,August,08,False
Sports Direct,1197831,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,30,525,157500,47250,0.3,Outlet,August,08,True
